direct_competitor_count_500m,direct_competitor_count_1km,related_fitness_count_1km,source_index
11,32,56,16945
20,43,90,16946
10,40,64,16947
12,14,39,16948
9,12,21,16949
21,52,103,16950
1,2,8,16951
26,46,82,16952
9,12,28,16953
23,36,80,16954
5,20,46,16955
27,33,55,16956
0,0,0,16957
15,23,48,16958
11,39,65,16959
2,14,31,16960
11,34,72,16961
11,16,33,16962
10,17,35,16963
5,7,16,16964
9,14,33,16965
11,48,99,16966
27,43,83,16967
20,43,95,16968
3,12,29,16969
13,30,65,16970
9,14,33,16971
16,39,84,16972
15,19,45,16973
9,14,33,16974
2,37,79,16975
27,45,89,16976
5,19,36,16977
9,11,25,16978
8,16,32,16979
16,55,109,16980
14,26,51,16981
10,13,32,16982
28,49,97,16983
23,39,86,16984
7,7,20,16985
13,15,38,16986
21,50,100,16987
9,11,26,16988
5,13,31,16989
6,20,40,16990
19,55,108,16991
5,41,71,16992
6,17,35,16993
10,46,83,16994
12,29,66,16995
12,19,44,16996
27,45,86,16997
27,45,90,16998
1,1,1,16999
6,15,33,17000
9,19,45,17001
11,26,51,17002
7,38,64,17003
13,28,61,17004
15,19,45,17006
24,37,79,17007
15,18,43,17008
11,50,99,17009
6,27,46,17010
16,37,80,17011
1,6,16,17012
3,3,6,17013
27,44,84,17014
16,34,65,17015
11,20,43,17016
9,14,33,17017
7,7,20,17018
12,25,49,17019
6,17,35,17020
26,47,88,17021
1,2,9,17022
27,38,69,17023
14,27,54,17024
15,19,43,17025
14,40,64,17026
11,26,53,17027
9,12,21,17028
26,44,87,17029
25,32,54,17030
15,39,86,17031
4,5,10,17032
1,2,9,17033
10,46,93,17034
7,8,21,17035
16,19,43,17036
11,28,54,17037
28,33,55,17038
3,5,8,17039
11,17,35,17040
9,14,24,17041
12,14,38,17042
10,46,95,17043
24,28,68,17044
3,3,12,17045
15,19,45,17046
10,19,44,17047
12,18,38,17048
15,19,45,17049
1,11,24,17050
25,28,68,17051
1,33,56,17052
21,52,103,17053
10,27,47,17054
12,19,45,17055
9,48,95,17056
1,33,65,17057
11,33,70,17058
27,47,89,17059
4,47,91,17060
6,14,21,17061
12,22,46,17063
6,12,30,17064
10,15,35,17065
26,45,89,17067
12,18,37,17068
4,5,10,17069
27,52,97,17070
8,18,35,17071
10,14,29,17072
1,4,20,17073
8,13,31,17074
9,14,24,17075
14,26,52,17076
3,5,15,17077
11,13,30,17078
11,15,30,17079
6,19,34,17080
6,43,84,17081
16,19,44,17082
3,16,35,17083
1,1,2,17084
3,3,9,17085
8,26,57,17086
5,7,15,17087
27,45,86,17088
1,4,13,17089
27,33,55,17090
27,38,63,17092
8,16,35,17093
28,40,67,17094
16,41,88,17095
17,55,107,17096
2,11,25,17097
16,19,42,17098
12,18,38,17099
20,43,90,17100
11,30,65,17101
20,41,89,17102
9,49,99,17103
17,43,91,17104
0,6,12,17105
17,55,107,17106
4,55,111,17107
11,20,46,17108
15,33,57,17109
20,43,95,17110
20,43,90,17111
27,45,86,17112
11,50,99,17113
17,41,65,17114
9,37,62,17115
21,50,100,17116
23,37,82,17117
1,35,79,17118
19,50,100,17119
7,8,21,17120
13,44,80,17121
24,36,77,17122
5,12,26,17123
16,33,56,17124
23,41,84,17125
22,45,84,17126
11,46,82,17127
11,29,56,17128
3,3,6,17129
9,12,28,17130
9,52,82,17131
9,12,20,17132
12,19,44,17133
13,30,68,17134
19,46,95,17135
8,20,43,17136
11,22,48,17137
15,35,69,17138
11,33,71,17139
27,38,63,17140
14,30,53,17141
9,11,25,17142
4,19,38,17143
17,55,108,17144
10,17,35,17145
11,23,49,17146
15,35,69,17147
15,18,43,17148
24,38,80,17149
1,8,23,17150
3,5,10,17151
15,24,56,17152
12,19,45,17153
10,14,28,17154
23,46,85,17155
9,14,38,17158
23,46,85,17159
5,15,29,17160
6,20,34,17161
26,44,87,17162
11,32,57,17163
16,19,43,17164
9,11,25,17165
16,39,84,17166
5,18,40,17168
12,15,38,17169
2,39,75,17170
17,37,80,17171
11,15,35,17172
4,55,111,17174
10,14,32,17175
7,12,28,17176
13,26,53,17177
5,19,43,17178
27,46,87,17179
6,17,36,17180
9,26,42,17181
2,28,65,17182
12,22,48,17183
23,46,85,17184
11,15,35,17185
12,19,44,17186
2,43,89,17187
7,55,108,17188
3,3,6,17189
14,33,58,17190
9,40,64,17191
3,26,56,17192
9,12,28,17193
8,11,22,17194
9,49,99,17195
11,28,65,17197
27,33,55,17198
29,33,55,17199
12,21,46,17200
27,44,84,17201
10,46,93,17202
22,41,84,17203
5,12,28,17204
2,14,32,17205
4,26,54,17206
11,31,67,17207
1,14,28,17209
28,36,59,17210
23,39,81,17211
11,23,49,17212
27,33,55,17213
16,19,43,17214
23,44,81,17215
2,8,22,17216
12,19,45,17217
6,12,28,17218
9,14,33,17219
13,47,97,17220
1,2,6,17221
9,47,92,17222
10,13,30,17223
26,45,89,17224
28,36,59,17225
11,46,82,17226
1,29,60,17227
27,33,55,17228
8,10,19,17229
3,16,35,17230
1,20,44,17231
19,23,49,17232
20,22,48,17233
1,20,44,17234
19,23,49,17235
20,22,48,17236
19,23,49,17237
20,23,49,17238
1,21,42,17239
20,22,48,17240
1,20,44,17241
20,23,49,17242
20,22,48,17243
19,23,49,17244
20,23,49,17245
12,22,48,17246
7,9,15,17247
0,2,5,17248
20,22,48,17249
7,9,14,17250
8,10,20,17252
8,10,19,17253
20,23,49,17254
19,23,49,17255
20,23,48,17256
0,0,2,17257
20,23,49,17258
19,23,49,17259
20,22,48,17260
8,20,45,17262
12,22,46,17263
9,39,66,17264
8,33,70,17265
13,23,44,17266
7,38,76,17267
13,23,44,17268
12,30,69,17269
13,23,44,17270
6,37,75,17271
9,40,68,17272
7,38,76,17273
11,30,65,17274
17,24,45,17275
13,23,44,17276
11,37,67,17277
2,10,17,17278
12,33,72,17279
12,35,77,17280
10,41,69,17281
8,11,23,17282
10,27,48,17283
7,14,26,17284
2,10,17,17285
6,32,56,17286
12,22,46,17287
9,27,62,17288
0,0,2,17289
7,32,68,17290
8,33,75,17291
11,34,73,17292
13,31,72,17293
7,39,68,17294
10,26,59,17295
5,25,58,17296
13,33,74,17297
6,34,61,17298
6,37,75,17299
12,33,73,17300
6,29,60,17301
12,22,46,17302
11,32,72,17303
7,18,34,17304
16,20,45,17305
7,35,63,17306
16,28,61,17307
12,28,61,17308
13,23,44,17309
7,18,34,17310
7,36,75,17311
10,27,48,17312
13,22,43,17313
10,34,74,17314
8,31,64,17315
7,19,33,17316
7,35,74,17317
16,28,66,17318
3,29,51,17319
9,40,67,17320
8,33,75,17321
13,22,43,17322
7,35,63,17323
13,23,44,17324
8,23,42,17325
17,26,60,17326
9,40,68,17327
11,34,77,17328
7,19,33,17329
15,34,75,17330
9,40,68,17331
14,38,64,17332
13,22,43,17333
5,31,64,17334
7,35,74,17335
9,35,78,17336
7,30,65,17337
6,27,52,17338
8,40,66,17339
5,16,27,17340
14,24,54,17341
9,31,65,17342
6,32,59,17343
13,22,43,17344
16,26,60,17345
7,14,27,17346
7,14,27,17347
5,18,28,17348
11,23,56,17349
5,31,64,17350
13,24,45,17351
10,29,69,17352
15,32,72,17353
4,23,45,17354
8,34,73,17355
6,14,29,17356
10,32,69,17357
8,12,24,17358
11,20,46,17359
6,32,56,17360
7,37,76,17361
5,16,28,17362
13,39,65,17363
7,38,76,17364
7,35,63,17365
8,13,25,17366
7,32,68,17367
10,28,63,17368
17,26,60,17369
8,12,23,17370
5,16,27,17371
10,31,67,17372
2,10,17,17373
7,42,69,17374
7,19,33,17375
15,28,65,17376
13,23,44,17377
16,20,45,17378
10,35,78,17379
1,1,4,17380
7,19,33,17381
7,18,34,17382
7,35,74,17383
6,36,74,17384
6,29,60,17385
13,24,45,17386
18,24,57,17387
8,8,15,17388
1,1,2,17389
8,15,47,17390
2,15,53,17391
8,9,14,17392
12,18,26,17395
0,2,5,17402
0,1,2,17403
4,5,6,17404
11,22,40,17405
4,4,7,17406
3,5,12,17407
11,22,40,17408
4,5,6,17409
1,3,7,17410
9,10,15,17411
4,11,18,17412
6,14,25,17413
7,8,15,17414
6,19,59,17415
7,17,52,17416
0,0,1,17417
0,0,2,17418
7,15,25,17419
8,9,24,17420
14,25,46,17421
7,15,28,17422
15,22,43,17423
6,11,25,17424
7,15,28,17425
0,1,2,17426
2,6,7,17427
2,2,8,17428
2,16,50,17429
7,13,44,17430
8,10,17,17431
4,11,18,17432
8,9,24,17433
1,10,13,17434
15,22,43,17435
26,30,67,17436
2,13,17,17437
8,9,14,17438
26,30,65,17439
0,4,20,17440
7,8,15,17441
9,11,17,17442
7,14,25,17443
8,12,22,17444
1,4,5,17445
13,23,41,17446
8,30,51,17447
5,5,12,17449
6,13,34,17450
8,15,47,17451
7,15,28,17452
8,9,24,17453
7,15,28,17454
6,16,24,17455
15,22,43,17456
1,7,12,17457
2,3,7,17458
2,9,18,17459
13,22,40,17460
3,15,47,17461
8,9,24,17462
9,10,16,17463
1,1,1,17464
7,13,28,17465
3,13,23,17466
8,9,14,17467
13,25,42,17468
8,9,14,17469
2,8,16,17470
4,4,5,17471
26,30,65,17472
6,14,25,17473
3,4,7,17474
3,4,7,17475
8,9,14,17476
9,11,20,17477
7,16,25,17478
4,4,7,17479
6,10,18,17480
4,5,12,17481
14,25,41,17483
3,5,12,17484
2,15,53,17485
6,19,59,17486
7,16,45,17487
4,4,7,17488
4,4,5,17489
4,8,12,17490
6,13,34,17491
27,30,66,17492
3,4,7,17493
7,15,23,17494
6,13,34,17495
2,9,16,17496
6,9,24,17497
6,11,26,17498
3,9,34,17499
2,9,16,17500
7,15,28,17501
4,10,14,17502
13,18,26,17503
2,9,13,17504
7,17,51,17505
6,16,24,17506
8,8,15,17507
3,13,22,17508
2,2,8,17509
2,4,7,17510
4,9,13,17511
4,4,7,17512
9,10,17,17513
12,18,26,17514
5,14,25,17515
4,5,8,17516
4,5,6,17517
15,24,45,17518
7,17,52,17519
4,4,5,17520
15,22,42,17521
4,11,18,17522
7,15,24,17523
13,23,41,17524
3,5,13,17525
4,4,7,17526
7,13,28,17527
1,15,27,17528
0,7,15,17529
7,14,24,17530
2,8,17,17531
6,11,25,17532
14,22,42,17533
14,18,34,17534
2,3,7,17535
6,16,23,17536
2,8,16,17537
3,5,12,17538
7,16,46,17539
4,11,20,17540
7,12,22,17541
4,4,5,17542
6,14,25,17543
6,16,24,17544
28,32,71,17545
9,10,15,17546
4,5,12,17547
4,6,7,17548
4,14,20,17549
5,12,21,17550
27,30,66,17551
26,30,66,17552
4,4,5,17553
3,14,43,17554
4,5,6,17555
1,2,6,17556
4,4,7,17557
4,9,13,17558
12,24,41,17559
13,18,26,17560
15,22,43,17561
7,16,25,17562
14,18,36,17563
5,15,40,17564
28,30,67,17565
1,15,27,17566
4,12,21,17567
13,25,42,17568
5,23,61,17569
13,24,50,17570
2,8,16,17571
7,17,26,17572
27,30,65,17573
2,13,16,17574
3,13,23,17575
4,15,22,17576
4,5,8,17577
7,15,25,17578
0,3,9,17579
8,19,36,17580
15,22,43,17581
26,30,66,17582
8,10,17,17583
8,9,24,17584
5,14,19,17585
28,32,71,17586
26,30,65,17587
4,4,7,17588
7,16,24,17589
8,9,24,17590
4,5,9,17591
28,30,66,17592
3,12,21,17593
14,23,41,17594
6,11,25,17595
4,10,22,17596
3,21,43,17597
27,30,65,17598
14,18,36,17599
9,16,25,17600
13,23,41,17601
14,19,40,17602
4,10,22,17603
2,6,25,17604
2,6,26,17605
28,32,72,17606
26,30,65,17607
1,1,2,17608
13,23,41,17609
8,9,24,17610
13,18,26,17611
4,11,20,17612
6,9,24,17613
2,3,6,17614
26,30,66,17615
2,6,26,17616
6,10,17,17617
15,22,43,17618
3,21,43,17619
0,1,1,17620
3,28,52,17621
6,10,15,17622
8,9,25,17623
8,27,47,17624
9,11,17,17625
4,9,13,17626
4,4,7,17627
12,24,41,17628
0,0,3,17629
2,7,10,17630
3,4,7,17631
9,10,17,17632
8,16,25,17633
9,10,17,17634
0,1,2,17635
3,4,7,17636
6,10,16,17637
0,7,15,17638
6,10,17,17639
3,9,13,17640
1,8,17,17641
1,4,6,17642
0,1,2,17643
2,2,8,17644
13,23,41,17645
4,8,12,17646
11,22,40,17647
5,9,13,17648
0,1,2,17649
3,4,7,17650
4,4,7,17651
12,18,26,17652
9,11,19,17653
13,23,41,17654
7,15,24,17655
10,18,26,17656
8,9,16,17657
3,4,7,17658
15,22,43,17659
9,10,16,17660
0,1,2,17661
12,18,26,17662
5,10,14,17663
27,30,65,17664
28,32,74,17665
2,6,26,17666
12,19,37,17667
26,30,65,17668
0,7,16,17669
7,14,23,17670
13,18,26,17671
8,15,47,17672
2,9,14,17673
10,31,70,17674
8,15,47,17675
3,9,30,17676
1,11,26,17677
3,21,43,17678
5,19,32,17679
1,1,1,17680
7,8,15,17681
8,24,41,17682
3,9,20,17683
8,13,19,17684
9,23,39,17685
6,10,22,17686
1,2,4,17687
12,19,28,17688
1,9,23,17689
6,21,39,17690
4,9,21,17691
11,24,40,17692
7,21,37,17693
15,24,36,17694
8,13,17,17695
4,14,28,17696
11,21,39,17697
2,4,12,17698
1,16,31,17699
6,10,22,17700
7,24,41,17701
7,19,35,17702
7,24,41,17703
6,22,38,17704
7,22,38,17705
12,19,27,17706
1,2,4,17707
0,9,12,17708
10,18,27,17709
6,22,39,17710
2,9,14,17711
11,21,39,17712
5,16,30,17713
0,11,24,17714
4,16,30,17715
7,16,31,17716
4,12,19,17717
7,15,22,17718
7,21,37,17719
4,14,28,17722
6,22,39,17723
0,13,27,17724
7,24,41,17725
7,15,22,17726
3,13,29,17727
1,10,16,17728
9,18,26,17729
5,7,8,17730
8,13,20,17731
0,2,6,17732
12,23,36,17733
10,23,38,17734
5,10,23,17735
11,24,40,17736
5,8,9,17737
6,22,38,17738
7,21,38,17739
11,21,39,17740
12,23,36,17741
12,23,36,17742
6,10,22,17743
11,21,39,17744
4,18,35,17745
10,11,15,17746
5,7,8,17747
3,12,28,17748
8,21,38,17749
1,15,32,17750
10,18,27,17751
7,21,38,17752
7,10,24,17753
0,13,20,17754
1,2,4,17755
1,2,4,17756
5,7,8,17757
2,6,16,17758
8,12,16,17759
2,6,6,17760
8,12,16,17761
3,13,22,17762
7,21,37,17763
7,16,24,17764
7,21,37,17765
4,9,18,17766
5,19,34,17767
7,12,19,17768
4,14,28,17769
7,15,22,17770
11,21,36,17771
9,19,27,17772
4,11,17,17773
7,11,15,17774
12,19,27,17775
6,7,13,17776
1,1,2,17777
4,6,11,17778
16,18,37,17779
5,6,11,17780
31,37,77,17781
6,6,9,17782
5,11,27,17783
5,7,20,17784
1,9,11,17785
0,0,1,17786
5,28,44,17787
3,19,32,17788
5,13,30,17789
11,17,32,17790
16,52,78,17792
14,39,80,17793
34,37,75,17794
31,37,77,17795
12,24,53,17796
2,25,68,17797
1,6,10,17798
9,26,48,17799
11,18,37,17800
10,19,39,17801
12,33,48,17802
7,8,14,17803
13,35,71,17804
7,8,14,17806
15,34,52,17807
11,31,46,17808
2,5,9,17811
7,8,14,17812
6,6,9,17813
16,35,71,17814
19,56,87,17815
17,35,71,17816
16,52,77,17817
6,6,9,17818
11,14,24,17819
10,17,29,17820
15,52,77,17821
10,11,18,17822
7,10,19,17823
16,45,88,17824
2,17,44,17825
7,32,64,17826
3,3,5,17827
5,13,30,17828
26,39,85,17829
20,35,53,17830
17,18,37,17831
7,9,15,17832
3,3,5,17833
26,44,65,17834
7,24,35,17835
10,21,31,17836
11,14,24,17837
10,11,18,17838
14,41,76,17839
7,10,19,17840
5,5,9,17841
26,39,85,17842
15,52,77,17843
7,13,23,17844
5,23,36,17845
10,36,56,17846
11,19,39,17847
26,39,85,17848
26,39,85,17849
7,10,19,17850
26,39,85,17851
11,35,71,17852
17,35,71,17853
10,19,39,17854
10,18,30,17855
10,19,39,17856
12,18,30,17857
7,8,14,17858
11,13,24,17859
13,46,88,17860
14,22,34,17861
14,42,81,17862
3,3,8,17863
13,35,71,17864
22,39,85,17865
0,11,18,17866
10,12,22,17867
16,35,71,17868
13,50,75,17869
2,5,9,17870
12,35,52,17871
10,11,16,17872
26,39,85,17873
13,50,75,17874
7,13,23,17875
15,17,29,17876
16,35,71,17877
11,13,23,17878
7,13,23,17879
22,39,85,17880
12,33,48,17881
10,19,39,17882
24,35,71,17883
16,18,37,17884
1,7,19,17885
10,11,17,17886
5,11,27,17887
12,13,23,17888
16,52,80,17889
3,5,9,17890
2,14,24,17891
26,39,85,17892
22,39,85,17893
7,30,49,17894
3,3,5,17895
6,21,38,17896
10,14,24,17897
10,11,17,17898
2,8,14,17899
14,37,67,17900
5,6,7,17901
7,8,14,17902
3,3,5,17903
1,9,16,17904
7,8,14,17905
3,3,5,17906
13,18,31,17907
11,31,46,17908
6,10,18,17909
1,1,2,17910
17,35,71,17911
10,11,17,17912
24,38,57,17913
12,18,37,17914
7,8,14,17915
12,18,30,17916
22,39,85,17917
12,35,52,17918
5,12,17,17919
17,38,79,17920
7,8,14,17921
26,39,85,17922
35,35,71,17923
6,43,86,17924
5,11,14,17925
14,31,47,17926
16,18,30,17927
7,18,30,17928
6,6,9,17929
14,35,52,17930
12,18,30,17931
16,18,30,17932
15,18,30,17933
2,18,45,17934
5,13,30,17935
22,39,85,17936
14,22,34,17937
22,39,85,17939
10,15,24,17940
2,24,66,17941
5,5,9,17942
26,39,85,17943
12,26,57,17945
16,52,77,17946
9,24,54,17947
9,24,54,17948
6,6,9,17949
6,16,38,17950
6,22,47,17951
26,39,85,17952
26,39,85,17953
6,13,23,17954
9,22,46,17955
18,35,71,17956
7,34,55,17957
2,17,44,17958
12,14,24,17959
26,39,85,17960
6,22,49,17961
31,37,77,17962
31,37,77,17963
7,10,17,17964
13,17,29,17965
17,35,71,17966
0,0,0,17968
3,5,9,17969
16,18,37,17970
17,43,83,17971
16,52,80,17972
22,39,85,17973
5,12,17,17974
14,35,52,17975
12,33,48,17976
3,5,7,17977
14,41,77,17978
10,11,18,17979
1,1,2,17980
13,46,88,17981
14,31,47,17982
6,6,9,17983
2,8,14,17984
3,5,7,17986
14,41,76,17987
10,11,17,17988
1,6,21,17989
7,24,35,17990
4,7,8,17991
12,18,37,17992
7,24,37,17993
7,18,30,17994
14,42,81,17995
16,44,85,17996
16,35,52,17997
13,43,66,17998
17,43,84,18000
15,17,32,18002
12,39,69,18003
15,18,37,18004
0,6,12,18006
14,42,81,18007
7,8,14,18008
2,19,48,18009
5,11,27,18010
14,37,67,18011
10,14,24,18012
26,39,85,18013
7,10,19,18014
2,19,48,18015
2,5,9,18016
13,50,75,18017
26,38,81,18018
26,39,85,18019
16,18,37,18020
18,37,54,18021
26,39,85,18022
16,52,80,18023
6,8,14,18024
15,18,30,18025
13,46,73,18026
3,8,11,18027
16,18,37,18028
38,46,91,18029
11,17,41,18030
1,2,4,18031
38,47,94,18032
38,46,92,18033
39,46,91,18034
38,48,96,18035
1,8,17,18036
38,46,91,18037
37,48,94,18038
39,47,93,18039
41,46,92,18040
4,49,88,18041
9,17,33,18042
38,46,92,18043
38,46,92,18044
38,46,91,18045
11,17,39,18046
39,47,93,18047
11,17,33,18048
4,12,25,18049
11,17,39,18050
38,46,92,18051
5,5,8,18052
3,16,36,18053
41,47,93,18054
3,21,41,18055
38,46,91,18056
2,18,28,18057
13,49,93,18058
4,18,35,18059
38,47,95,18060
4,14,28,18061
2,2,4,18062
4,7,14,18063
2,3,8,18064
38,47,95,18065
39,45,89,18066
38,45,89,18067
2,5,10,18068
38,46,92,18069
38,46,91,18070
32,45,89,18071
1,22,46,18072
4,49,88,18073
11,17,41,18074
2,18,42,18075
37,45,91,18076
11,16,38,18077
38,46,92,18078
4,14,26,18079
2,15,23,18080
15,53,108,18081
38,47,94,18082
10,20,35,18083
15,53,108,18084
4,7,14,18085
3,5,11,18086
1,10,20,18087
38,46,91,18088
11,17,39,18089
13,16,36,18090
38,48,96,18091
38,48,96,18092
38,46,93,18093
38,46,91,18094
38,46,92,18095
39,46,91,18096
9,24,42,18097
39,47,93,18098
2,21,47,18099
38,48,96,18100
9,19,35,18101
11,16,38,18102
32,45,89,18104
3,19,38,18105
11,17,41,18106
4,49,88,18108
38,46,92,18109
3,50,103,18110
37,45,91,18111
2,16,36,18112
4,6,10,18113
37,48,94,18114
2,47,89,18115
11,17,41,18116
11,17,41,18117
38,46,92,18118
2,19,43,18119
17,42,82,18120
11,17,41,18121
3,25,55,18122
10,19,34,18123
7,21,39,18124
10,20,36,18125
1,38,74,18126
10,23,39,18127
3,15,35,18128
5,17,30,18129
2,39,78,18130
38,46,92,18131
39,46,90,18132
7,24,42,18133
11,16,38,18134
3,50,103,18135
4,13,22,18136
41,47,93,18137
11,17,38,18138
5,18,32,18139
3,38,71,18140
11,16,38,18141
4,14,26,18142
3,16,36,18143
5,5,8,18144
4,18,32,18145
5,5,8,18146
37,45,91,18147
11,16,38,18148
2,5,10,18149
38,47,94,18150
38,46,92,18151
1,3,7,18152
1,3,7,18153
15,28,61,18154
11,14,26,18155
5,8,17,18156
4,14,33,18157
5,8,11,18158
6,8,18,18159
4,8,17,18161
8,26,55,18162
4,8,11,18163
6,13,34,18164
11,17,31,18175
4,22,43,18176
9,13,27,18177
7,13,32,18178
7,39,85,18179
13,20,35,18180
4,8,17,18181
9,14,35,18182
4,13,22,18183
7,13,32,18184
5,8,18,18185
12,16,32,18186
12,17,37,18187
5,8,11,18188
15,37,80,18189
7,11,30,18190
5,8,11,18191
5,23,46,18192
12,16,28,18193
15,28,61,18194
15,28,61,18195
5,22,46,18196
7,8,17,18197
6,13,33,18198
12,29,65,18199
2,3,7,18200
6,8,17,18201
7,39,85,18202
12,17,32,18203
5,8,18,18204
12,16,35,18205
2,3,7,18206
4,7,15,18207
5,26,50,18208
5,23,46,18209
4,31,65,18210
10,25,52,18211
9,25,54,18213
17,34,71,18214
8,14,35,18215
7,39,85,18216
7,8,17,18217
6,9,13,18218
47,73,155,18219
19,86,162,18220
11,50,119,18223
19,86,162,18224
65,91,191,18225
47,73,155,18226
1,11,27,18227
25,72,156,18228
6,41,106,18229
35,81,172,18230
66,91,191,18231
65,91,191,18232
6,36,82,18233
7,9,17,18234
8,28,51,18235
49,86,179,18236
13,19,36,18237
7,7,15,18238
2,4,22,18239
66,90,190,18240
65,83,169,18242
53,79,170,18244
56,91,179,18245
64,87,178,18246
53,79,170,18247
10,23,41,18248
53,79,170,18249
10,19,42,18250
6,12,19,18251
5,12,16,18252
20,71,150,18253
20,52,97,18254
5,7,17,18255
8,11,29,18256
6,12,19,18257
35,81,172,18258
19,75,139,18259
46,81,171,18260
53,79,170,18261
20,52,97,18262
12,15,27,18263
20,32,59,18264
35,81,172,18265
3,21,76,18266
47,73,155,18267
12,19,36,18268
3,14,47,18269
53,79,170,18270
12,23,45,18271
8,11,30,18272
11,57,127,18273
7,7,15,18274
19,66,122,18275
35,81,172,18276
3,11,23,18277
19,61,113,18278
19,73,132,18279
47,73,155,18280
8,26,43,18281
13,19,36,18282
61,80,168,18283
55,88,179,18284
9,23,43,18285
8,28,48,18286
35,81,172,18287
8,45,109,18288
22,85,161,18289
61,80,168,18290
2,7,31,18291
58,86,176,18292
66,88,184,18293
56,91,179,18294
10,19,39,18295
3,61,128,18296
6,41,106,18297
3,4,22,18298
19,26,48,18299
9,24,39,18300
66,90,190,18301
56,91,179,18302
66,90,190,18303
3,10,22,18304
58,92,189,18305
61,87,179,18306
20,71,150,18307
4,46,98,18308
2,2,2,18309
10,21,38,18310
19,26,48,18311
20,71,150,18312
21,90,176,18313
31,80,171,18314
12,23,46,18315
55,88,179,18316
20,71,150,18317
65,86,177,18318
61,80,168,18319
11,25,42,18320
66,88,184,18321
11,50,119,18322
3,25,68,18323
55,88,179,18324
0,8,31,18325
11,45,113,18326
53,79,170,18327
2,19,34,18328
65,91,190,18329
25,72,156,18330
5,28,50,18331
10,45,111,18332
45,83,176,18333
34,79,169,18334
62,90,187,18335
56,91,179,18336
65,92,193,18337
65,83,169,18338
2,5,26,18339
65,91,190,18340
11,45,113,18341
7,9,18,18342
8,18,37,18344
12,23,45,18345
12,15,27,18346
12,28,44,18347
6,15,28,18348
12,19,38,18349
9,22,39,18350
11,25,42,18351
13,19,36,18352
2,5,27,18353
2,5,26,18354
12,23,46,18355
10,19,37,18356
2,17,63,18357
6,41,106,18358
11,45,113,18359
12,19,41,18362
12,19,36,18364
11,19,41,18365
11,22,40,18366
11,14,24,18367
12,23,45,18368
2,17,63,18369
31,80,171,18370
66,84,180,18371
5,28,50,18372
2,5,26,18373
11,20,33,18374
2,4,10,18375
11,22,35,18376
10,19,37,18377
15,23,41,18378
10,20,33,18379
12,23,46,18380
10,19,36,18381
2,5,27,18382
12,19,38,18383
56,87,175,18384
8,23,39,18385
7,9,25,18386
7,24,56,18387
0,4,10,18388
8,36,76,18389
8,8,17,18390
15,43,84,18391
9,29,62,18392
6,28,53,18393
11,37,77,18394
24,34,67,18395
24,29,51,18396
24,35,70,18397
24,32,56,18398
4,8,19,18399
7,16,26,18400
2,6,15,18401
24,31,63,18402
4,11,20,18403
1,5,8,18404
4,7,12,18405
3,5,9,18406
8,27,48,18407
3,5,9,18408
13,44,82,18409
2,16,27,18410
1,1,1,18411
7,24,54,18412
4,7,14,18413
22,31,64,18414
7,24,44,18415
20,37,74,18416
8,25,58,18417
4,33,61,18418
15,16,29,18419
2,12,22,18420
6,6,10,18421
10,25,52,18422
5,42,81,18423
3,9,13,18424
2,23,41,18425
9,23,48,18426
13,24,57,18427
17,47,98,18428
9,28,50,18429
15,17,33,18430
6,9,24,18431
13,24,51,18432
5,16,25,18433
21,33,68,18434
17,47,98,18435
5,44,82,18436
11,24,47,18437
18,29,64,18438
12,27,52,18439
23,33,66,18440
24,30,55,18441
6,15,37,18442
5,5,9,18443
3,23,35,18444
9,25,46,18445
8,8,17,18446
11,15,25,18447
4,31,63,18448
8,26,59,18449
13,15,25,18450
22,30,59,18451
12,25,57,18452
14,33,66,18453
12,25,57,18454
16,30,65,18455
10,22,51,18456
2,23,41,18457
6,24,52,18458
24,27,50,18459
9,26,55,18460
1,7,18,18461
5,12,20,18462
9,28,60,18463
6,12,19,18464
10,17,39,18466
16,32,64,18468
13,25,58,18471
2,16,29,18472
10,48,99,18473
9,22,31,18474
1,31,70,18475
8,25,58,18476
12,27,52,18477
7,16,36,18478
4,32,61,18479
20,39,73,18480
18,29,64,18481
6,6,10,18482
24,30,55,18483
12,45,84,18484
4,7,14,18485
1,3,4,18486
4,8,13,18487
25,27,51,18488
15,17,31,18489
12,27,52,18490
2,9,27,18491
18,27,64,18492
5,13,29,18493
2,7,11,18494
3,16,32,18495
6,31,63,18496
15,17,31,18497
13,33,69,18498
18,27,64,18499
0,11,21,18500
0,0,1,18501
6,35,69,18502
8,8,16,18503
4,18,44,18504
5,13,22,18505
6,28,53,18507
11,27,50,18508
5,11,20,18509
4,11,18,18510
3,9,13,18511
4,12,21,18512
6,26,47,18513
1,2,7,18514
6,31,51,18516
3,11,23,18517
3,9,13,18518
4,13,22,18519
10,21,43,18520
4,19,32,18521
1,2,4,18522
23,38,72,18523
11,15,25,18524
19,36,72,18525
3,16,32,18526
9,21,30,18527
25,32,57,18528
11,16,32,18529
14,21,45,18530
6,6,10,18531
11,16,32,18532
1,8,15,18533
9,25,46,18534
18,29,64,18535
1,3,11,18536
12,26,59,18537
9,21,45,18538
4,26,40,18539
12,27,52,18540
1,10,26,18541
9,28,50,18542
15,39,76,18543
12,36,67,18544
5,16,28,18545
9,27,58,18546
6,6,10,18547
15,20,39,18548
18,21,44,18549
14,38,75,18550
15,39,76,18551
20,36,72,18552
3,5,9,18553
18,28,59,18554
0,7,10,18555
18,21,44,18556
9,21,30,18557
2,2,4,18558
